Organization,Repository,IssueNbr,LabelName,LabelDescription,LabelDefaultTag,CreatedAt,ClosedAt,Assignees
hackforla,product-management,84,Project Managment,,False,2021-01-29T18:26:46Z,,1
hackforla,product-management,84,feature: project inventory,All issues related to project inventory,False,2021-01-29T18:26:46Z,,1
hackforla,product-management,83,documentation,Improvements or additions to documentation,True,2021-01-29T18:21:26Z,,1
hackforla,product-management,83,Project Managment,,False,2021-01-29T18:21:26Z,,1
hackforla,product-management,83,feature: project inventory,All issues related to project inventory,False,2021-01-29T18:21:26Z,,1
hackforla,product-management,82,Project Managment,,False,2021-01-28T00:56:02Z,,0
hackforla,product-management,82,feature: guide creation,All Issues related for guide creation,False,2021-01-28T00:56:02Z,,0
hackforla,product-management,82,TG: needs edits,,False,2021-01-28T00:56:02Z,,0
hackforla,product-management,82,TG: Adopt Me!,This is an additional label added to the issue when the original author has to step down,False,2021-01-28T00:56:02Z,,0
hackforla,product-management,81,documentation,Improvements or additions to documentation,True,2021-01-25T20:31:28Z,,1
hackforla,product-management,81,Project Managment,,False,2021-01-25T20:31:28Z,,1
hackforla,product-management,81,Bonnie Review,,False,2021-01-25T20:31:28Z,,1
hackforla,product-management,80,documentation,Improvements or additions to documentation,True,2021-01-25T18:38:22Z,,1
hackforla,product-management,80,TG: Gather Examples,Gather examples from existing projects,False,2021-01-25T18:38:22Z,,1
hackforla,product-management,80,feature: guide creation,All Issues related for guide creation,False,2021-01-25T18:38:22Z,,1
hackforla,product-management,79,documentation,Improvements or additions to documentation,True,2021-01-22T20:21:23Z,,3
hackforla,product-management,79,Project Managment,,False,2021-01-22T20:21:23Z,,3
hackforla,product-management,79,feature: project inventory,All issues related to project inventory,False,2021-01-22T20:21:23Z,,3
hackforla,product-management,78,documentation,Improvements or additions to documentation,True,2021-01-22T20:17:29Z,,0
hackforla,product-management,78,Project Managment,,False,2021-01-22T20:17:29Z,,0
hackforla,product-management,78,feature: project inventory,All issues related to project inventory,False,2021-01-22T20:17:29Z,,0
hackforla,product-management,77,documentation,Improvements or additions to documentation,True,2021-01-22T19:43:36Z,,0
hackforla,product-management,77,feature: one sheet,All issues related to One Sheets,False,2021-01-22T19:43:36Z,,0
hackforla,product-management,76,documentation,Improvements or additions to documentation,True,2021-01-22T19:32:45Z,,0
hackforla,product-management,76,feature: one sheet,All issues related to One Sheets,False,2021-01-22T19:32:45Z,,0
hackforla,product-management,75,documentation,Improvements or additions to documentation,True,2021-01-22T19:27:00Z,2021-03-06T01:43:22Z,2
hackforla,product-management,75,feature: one sheet,All issues related to One Sheets,False,2021-01-22T19:27:00Z,2021-03-06T01:43:22Z,2
hackforla,product-management,74,documentation,Improvements or additions to documentation,True,2021-01-21T23:50:18Z,,3
hackforla,product-management,74,Project Managment,,False,2021-01-21T23:50:18Z,,3
hackforla,product-management,74,TG: Leadership Review,The guide is ready for review by leadership team,False,2021-01-21T23:50:18Z,,3
hackforla,product-management,74,feature: guide creation,All Issues related for guide creation,False,2021-01-21T23:50:18Z,,3
hackforla,product-management,74,Bonnie Review,,False,2021-01-21T23:50:18Z,,3
hackforla,product-management,74,Guides Team Review,,False,2021-01-21T23:50:18Z,,3
hackforla,product-management,73,TG: Draft Template,Draft a template for the item you are working on,False,2021-01-21T18:03:57Z,,1
hackforla,product-management,73,feature: guide creation,All Issues related for guide creation,False,2021-01-21T18:03:57Z,,1
hackforla,product-management,72,documentation,Improvements or additions to documentation,True,2021-01-20T01:59:12Z,,0
hackforla,product-management,72,feature: project inventory,All issues related to project inventory,False,2021-01-20T01:59:12Z,,0
hackforla,product-management,72,TG: Draft Template,Draft a template for the item you are working on,False,2021-01-20T01:59:12Z,,0
hackforla,product-management,72,feature: guide creation,All Issues related for guide creation,False,2021-01-20T01:59:12Z,,0
hackforla,product-management,71,documentation,Improvements or additions to documentation,True,2021-01-18T05:24:02Z,2021-02-03T23:48:45Z,1
hackforla,product-management,71,Project Managment,,False,2021-01-18T05:24:02Z,2021-02-03T23:48:45Z,1
hackforla,product-management,71,feature: one sheet,All issues related to One Sheets,False,2021-01-18T05:24:02Z,2021-02-03T23:48:45Z,1
hackforla,product-management,70,documentation,Improvements or additions to documentation,True,2021-01-16T21:23:42Z,,0
hackforla,product-management,70,TG: Review Guide,Present your guide to the product manager communities of practice,False,2021-01-16T21:23:42Z,,0
hackforla,product-management,70,feature: guide creation,All Issues related for guide creation,False,2021-01-16T21:23:42Z,,0
hackforla,product-management,70,dependency,,False,2021-01-16T21:23:42Z,,0
hackforla,product-management,69,documentation,Improvements or additions to documentation,True,2021-01-15T20:34:35Z,2021-04-07T21:41:51Z,1
hackforla,product-management,69,feature: one sheet,All issues related to One Sheets,False,2021-01-15T20:34:35Z,2021-04-07T21:41:51Z,1
hackforla,product-management,68,documentation,Improvements or additions to documentation,True,2021-01-15T19:47:01Z,2021-04-02T19:42:29Z,2
hackforla,product-management,68,feature: one sheet,All issues related to One Sheets,False,2021-01-15T19:47:01Z,2021-04-02T19:42:29Z,2
hackforla,product-management,67,documentation,Improvements or additions to documentation,True,2021-01-15T19:32:58Z,2021-04-02T21:14:58Z,1
hackforla,product-management,67,feature: one sheet,All issues related to One Sheets,False,2021-01-15T19:32:58Z,2021-04-02T21:14:58Z,1
hackforla,product-management,67,time sensitive,,False,2021-01-15T19:32:58Z,2021-04-02T21:14:58Z,1
hackforla,product-management,66,documentation,Improvements or additions to documentation,True,2021-01-15T19:31:47Z,,0
hackforla,product-management,66,feature: one sheet,All issues related to One Sheets,False,2021-01-15T19:31:47Z,,0
hackforla,product-management,65,documentation,Improvements or additions to documentation,True,2021-01-15T19:08:59Z,2021-03-05T18:46:46Z,2
hackforla,product-management,65,feature: one sheet,All issues related to One Sheets,False,2021-01-15T19:08:59Z,2021-03-05T18:46:46Z,2
hackforla,product-management,64,documentation,Improvements or additions to documentation,True,2021-01-15T19:02:22Z,2021-10-04T16:28:05Z,0
hackforla,product-management,64,feature: one sheet,All issues related to One Sheets,False,2021-01-15T19:02:22Z,2021-10-04T16:28:05Z,0
hackforla,product-management,64,time sensitive,,False,2021-01-15T19:02:22Z,2021-10-04T16:28:05Z,0
hackforla,product-management,63,documentation,Improvements or additions to documentation,True,2021-01-15T18:52:20Z,,2
hackforla,product-management,63,feature: one sheet,All issues related to One Sheets,False,2021-01-15T18:52:20Z,,2
hackforla,product-management,62,documentation,Improvements or additions to documentation,True,2021-01-15T18:31:48Z,,0
hackforla,product-management,62,feature: one sheet,All issues related to One Sheets,False,2021-01-15T18:31:48Z,,0
hackforla,product-management,61,documentation,Improvements or additions to documentation,True,2021-01-15T18:30:13Z,,3
hackforla,product-management,61,feature: one sheet,All issues related to One Sheets,False,2021-01-15T18:30:13Z,,3
hackforla,product-management,60,documentation,Improvements or additions to documentation,True,2021-01-13T23:26:32Z,,2
hackforla,product-management,60,feature: one sheet,All issues related to One Sheets,False,2021-01-13T23:26:32Z,,2
hackforla,product-management,60,Bonnie Review,,False,2021-01-13T23:26:32Z,,2
hackforla,product-management,59,documentation,Improvements or additions to documentation,True,2021-01-13T23:18:02Z,,0
hackforla,product-management,59,feature: one sheet,All issues related to One Sheets,False,2021-01-13T23:18:02Z,,0
hackforla,product-management,58,documentation,Improvements or additions to documentation,True,2021-01-13T23:15:29Z,,0
hackforla,product-management,58,feature: one sheet,All issues related to One Sheets,False,2021-01-13T23:15:29Z,,0
hackforla,product-management,58,role: CoP lead,,False,2021-01-13T23:15:29Z,,0
hackforla,product-management,57,documentation,Improvements or additions to documentation,True,2021-01-13T23:10:57Z,,0
hackforla,product-management,57,feature: one sheet,All issues related to One Sheets,False,2021-01-13T23:10:57Z,,0
hackforla,product-management,56,documentation,Improvements or additions to documentation,True,2021-01-13T23:08:57Z,,3
hackforla,product-management,56,feature: one sheet,All issues related to One Sheets,False,2021-01-13T23:08:57Z,,3
hackforla,product-management,55,documentation,Improvements or additions to documentation,True,2021-01-13T23:02:40Z,,1
hackforla,product-management,55,feature: one sheet,All issues related to One Sheets,False,2021-01-13T23:02:40Z,,1
hackforla,product-management,55,Bonnie Review,,False,2021-01-13T23:02:40Z,,1
hackforla,product-management,54,documentation,Improvements or additions to documentation,True,2021-01-13T22:50:42Z,,1
hackforla,product-management,54,feature: one sheet,All issues related to One Sheets,False,2021-01-13T22:50:42Z,,1
hackforla,product-management,53,documentation,Improvements or additions to documentation,True,2021-01-13T22:49:48Z,2021-05-19T01:09:06Z,1
hackforla,product-management,53,feature: one sheet,All issues related to One Sheets,False,2021-01-13T22:49:48Z,2021-05-19T01:09:06Z,1
hackforla,product-management,52,documentation,Improvements or additions to documentation,True,2021-01-13T22:36:48Z,,1
hackforla,product-management,52,feature: one sheet,All issues related to One Sheets,False,2021-01-13T22:36:48Z,,1
hackforla,product-management,51,documentation,Improvements or additions to documentation,True,2021-01-13T22:36:21Z,,1
hackforla,product-management,51,feature: one sheet,All issues related to One Sheets,False,2021-01-13T22:36:21Z,,1
hackforla,product-management,50,documentation,Improvements or additions to documentation,True,2021-01-09T04:46:17Z,,1
hackforla,product-management,50,Project Managment,,False,2021-01-09T04:46:17Z,,1
hackforla,product-management,50,TG: Gather Examples,Gather examples from existing projects,False,2021-01-09T04:46:17Z,,1
hackforla,product-management,50,feature: guide creation,All Issues related for guide creation,False,2021-01-09T04:46:17Z,,1
hackforla,product-management,49,documentation,Improvements or additions to documentation,True,2021-01-09T04:26:19Z,,1
hackforla,product-management,49,Project Managment,,False,2021-01-09T04:26:19Z,,1
hackforla,product-management,49,TG: Create Guide,Create a guide on how to use the template you've created,False,2021-01-09T04:26:19Z,,1
hackforla,product-management,49,feature: guide creation,All Issues related for guide creation,False,2021-01-09T04:26:19Z,,1
hackforla,product-management,42,null,null,null,2021-01-06T06:24:22Z,2021-01-06T06:24:41Z,0
hackforla,product-management,41,Org Responsibilities,,False,2021-01-05T22:39:54Z,2021-02-16T04:24:35Z,0
hackforla,product-management,33,Project Managment,,False,2021-01-05T21:32:46Z,,1
hackforla,product-management,33,TG: Create Guide,Create a guide on how to use the template you've created,False,2021-01-05T21:32:46Z,,1
hackforla,product-management,33,feature: guide creation,All Issues related for guide creation,False,2021-01-05T21:32:46Z,,1
hackforla,product-management,33,TG: needs edits,,False,2021-01-05T21:32:46Z,,1
hackforla,product-management,27,CLEANUP,,False,2021-01-04T23:08:26Z,,0
hackforla,product-management,46,feature: project profile card,All issues related to project profile card,False,2020-12-29T21:55:39Z,2021-02-24T22:53:56Z,0
hackforla,product-management,37,feature: project profile card,All issues related to project profile card,False,2020-12-29T21:38:11Z,2021-03-06T01:44:42Z,1
hackforla,product-management,35,feature: project profile card,All issues related to project profile card,False,2020-12-27T12:57:42Z,2021-02-09T17:15:25Z,2
hackforla,product-management,35,time sensitive,,False,2020-12-27T12:57:42Z,2021-02-09T17:15:25Z,2
hackforla,product-management,24,feature: guide creation,All Issues related for guide creation,False,2020-12-23T21:53:31Z,2021-09-22T16:41:29Z,0
hackforla,product-management,23,TG: Gather Examples,Gather examples from existing projects,False,2020-12-23T21:37:46Z,,0
hackforla,product-management,23,feature: guide creation,All Issues related for guide creation,False,2020-12-23T21:37:46Z,,0
hackforla,product-management,22,TG: Draft Template,Draft a template for the item you are working on,False,2020-12-23T20:50:40Z,,0
hackforla,product-management,22,feature: guide creation,All Issues related for guide creation,False,2020-12-23T20:50:40Z,,0
hackforla,product-management,142,null,null,null,2020-12-21T23:04:33Z,,2
hackforla,product-management,21,documentation,Improvements or additions to documentation,True,2020-12-11T00:46:59Z,,0
hackforla,product-management,21,TG: Review Guide,Present your guide to the product manager communities of practice,False,2020-12-11T00:46:59Z,,0
hackforla,product-management,21,feature: guide creation,All Issues related for guide creation,False,2020-12-11T00:46:59Z,,0
hackforla,product-management,26,documentation,Improvements or additions to documentation,True,2020-11-01T19:41:46Z,2021-12-13T01:52:43Z,1
hackforla,product-management,26,feature: privacy policy,,False,2020-11-01T19:41:46Z,2021-12-13T01:52:43Z,1
hackforla,product-management,20,TG: Gather Examples,Gather examples from existing projects,False,2020-10-30T18:30:23Z,,0
hackforla,product-management,20,feature: guide creation,All Issues related for guide creation,False,2020-10-30T18:30:23Z,,0
hackforla,product-management,19,documentation,Improvements or additions to documentation,True,2020-09-10T21:22:46Z,2021-01-13T03:28:18Z,1
hackforla,product-management,19,question,Further information is requested,True,2020-09-10T21:22:46Z,2021-01-13T03:28:18Z,1
hackforla,product-management,18,documentation,Improvements or additions to documentation,True,2020-09-10T21:13:07Z,,2
hackforla,product-management,18,Org Responsibilities,,False,2020-09-10T21:13:07Z,,2
hackforla,product-management,18,feature: one sheet,All issues related to One Sheets,False,2020-09-10T21:13:07Z,,2
hackforla,product-management,201,feature: guide creation,All Issues related for guide creation,False,2020-08-24T21:48:11Z,,0
hackforla,product-management,201,dependency,,False,2020-08-24T21:48:11Z,,0
hackforla,product-management,17,null,null,null,2020-07-11T18:45:07Z,2021-01-13T03:27:09Z,1
hackforla,product-management,16,documentation,Improvements or additions to documentation,True,2020-07-11T18:26:46Z,,0
hackforla,product-management,16,CLEANUP,,False,2020-07-11T18:26:46Z,,0
hackforla,product-management,15,documentation,Improvements or additions to documentation,True,2020-07-11T15:59:47Z,2021-02-16T04:55:35Z,1
hackforla,product-management,14,documentation,Improvements or additions to documentation,True,2020-07-11T15:53:50Z,,0
hackforla,product-management,14,CLEANUP,,False,2020-07-11T15:53:50Z,,0
hackforla,product-management,13,documentation,Improvements or additions to documentation,True,2020-07-11T15:46:10Z,2021-02-16T04:56:18Z,0
hackforla,product-management,12,documentation,Improvements or additions to documentation,True,2020-07-11T15:23:20Z,2021-02-16T04:56:49Z,0
hackforla,product-management,11,documentation,Improvements or additions to documentation,True,2020-07-11T15:18:55Z,2020-07-25T16:50:19Z,0
hackforla,product-management,11,duplicate,This issue or pull request already exists,True,2020-07-11T15:18:55Z,2020-07-25T16:50:19Z,0
hackforla,product-management,10,documentation,Improvements or additions to documentation,True,2020-07-11T15:15:48Z,2021-02-16T04:57:29Z,0
hackforla,product-management,9,documentation,Improvements or additions to documentation,True,2020-07-11T15:08:08Z,,0
hackforla,product-management,9,CLEANUP,,False,2020-07-11T15:08:08Z,,0
hackforla,product-management,8,documentation,Improvements or additions to documentation,True,2020-07-11T14:48:01Z,,0
hackforla,product-management,8,CLEANUP,,False,2020-07-11T14:48:01Z,,0
hackforla,product-management,7,documentation,Improvements or additions to documentation,True,2020-07-08T17:00:00Z,,0
hackforla,product-management,7,CLEANUP,,False,2020-07-08T17:00:00Z,,0
hackforla,product-management,6,documentation,Improvements or additions to documentation,True,2020-07-08T16:57:12Z,,0
hackforla,product-management,6,Project Managment,,False,2020-07-08T16:57:12Z,,0
hackforla,product-management,6,CLEANUP,,False,2020-07-08T16:57:12Z,,0
hackforla,product-management,5,documentation,Improvements or additions to documentation,True,2020-07-08T16:44:49Z,2021-02-16T05:16:11Z,1
hackforla,product-management,87,CLEANUP,,False,2020-07-06T16:06:41Z,,0
hackforla,product-management,4,documentation,Improvements or additions to documentation,True,2020-06-29T01:18:58Z,2021-01-13T16:53:39Z,1
hackforla,product-management,3,documentation,Improvements or additions to documentation,True,2020-06-29T00:24:16Z,,2
hackforla,product-management,3,feature: one sheet,All issues related to One Sheets,False,2020-06-29T00:24:16Z,,2
hackforla,product-management,3,Compliance,,False,2020-06-29T00:24:16Z,,2
hackforla,product-management,3,Tracker,Issues that are used for project tracking,False,2020-06-29T00:24:16Z,,2
hackforla,product-management,2,documentation,Improvements or additions to documentation,True,2020-06-28T23:59:33Z,2020-07-11T19:15:18Z,1
hackforla,product-management,2,Project Managment,,False,2020-06-28T23:59:33Z,2020-07-11T19:15:18Z,1
hackforla,product-management,1,documentation,Improvements or additions to documentation,True,2020-06-28T23:53:11Z,2020-07-11T19:14:04Z,1
hackforla,product-management,1,Project Managment,,False,2020-06-28T23:53:11Z,2020-07-11T19:14:04Z,1
hackforla,product-management,267,null,null,null,2020-06-21T19:20:02Z,,0
hackforla,product-management,29,null,null,null,2019-05-24T03:39:48Z,2021-01-05T08:09:25Z,1
hackforla,product-management,30,feature: agenda,,False,2018-05-04T20:56:07Z,,0
hackforla,product-management,31,feature: agenda,,False,2018-05-02T02:36:06Z,,0
hackforla,product-management,32,feature: agenda,,False,2018-04-25T03:29:30Z,,0
hackforla,racial-justice,16,question,Further information is requested,True,2021-02-24T17:24:00Z,,0
hackforla,racial-justice,16,research,,False,2021-02-24T17:24:00Z,,0
hackforla,racial-justice,16,product,,False,2021-02-24T17:24:00Z,,0
hackforla,racial-justice,15,documentation,Improvements or additions to documentation,True,2021-02-17T17:37:35Z,,1
hackforla,racial-justice,14,documentation,Improvements or additions to documentation,True,2021-02-16T22:39:38Z,,0
hackforla,racial-justice,14,product,,False,2021-02-16T22:39:38Z,,0
hackforla,racial-justice,13,documentation,Improvements or additions to documentation,True,2021-02-15T17:54:49Z,,1
hackforla,racial-justice,13,product,,False,2021-02-15T17:54:49Z,,1
hackforla,racial-justice,12,question,Further information is requested,True,2021-02-08T17:44:53Z,,0
hackforla,racial-justice,11,documentation,Improvements or additions to documentation,True,2021-01-27T18:25:58Z,,0
hackforla,racial-justice,11,product,,False,2021-01-27T18:25:58Z,,0
hackforla,racial-justice,10,product,,False,2021-01-25T17:45:44Z,,0
hackforla,racial-justice,9,research,,False,2020-10-09T00:10:08Z,,0
hackforla,racial-justice,8,research,,False,2020-10-09T00:07:50Z,,0
hackforla,racial-justice,7,documentation,Improvements or additions to documentation,True,2020-10-08T23:46:37Z,2021-02-16T22:41:07Z,1
hackforla,racial-justice,6,documentation,Improvements or additions to documentation,True,2020-10-08T23:45:05Z,,1
hackforla,racial-justice,5,documentation,Improvements or additions to documentation,True,2020-07-27T21:29:13Z,2020-10-09T00:05:01Z,0
hackforla,racial-justice,5,good first issue,Good for newcomers,True,2020-07-27T21:29:13Z,2020-10-09T00:05:01Z,0
hackforla,racial-justice,5,help wanted,Extra attention is needed,True,2020-07-27T21:29:13Z,2020-10-09T00:05:01Z,0
hackforla,racial-justice,5,question,Further information is requested,True,2020-07-27T21:29:13Z,2020-10-09T00:05:01Z,0
hackforla,racial-justice,4,null,null,null,2020-07-16T18:06:13Z,2020-10-09T00:06:38Z,4
hackforla,racial-justice,3,null,null,null,2020-07-16T17:46:56Z,,0
hackforla,racial-justice,2,documentation,Improvements or additions to documentation,True,2020-07-16T17:14:01Z,,1
hackforla,racial-justice,1,null,null,null,2020-06-29T17:27:22Z,2020-10-09T00:05:36Z,0
hackforla,workshop-wednesdays,2,project management,,False,2020-07-07T17:34:53Z,,0
hackforla,workshop-wednesdays,1,documentation,Improvements or additions to documentation,True,2020-07-07T17:29:19Z,,2
hackforla,workshop-wednesdays,1,project management,,False,2020-07-07T17:29:19Z,,2
hackforla,messaging-project,4,documentation,Improvements or additions to documentation,True,2020-08-12T00:22:44Z,,0
hackforla,messaging-project,4,research,,False,2020-08-12T00:22:44Z,,0
hackforla,messaging-project,3,good first issue,Good for newcomers,True,2020-07-31T01:43:16Z,,0
hackforla,messaging-project,3,Project Management,,False,2020-07-31T01:43:16Z,,0
hackforla,messaging-project,2,Project Management,,False,2020-07-10T20:38:37Z,,0
hackforla,messaging-project,1,documentation,Improvements or additions to documentation,True,2020-07-10T20:24:15Z,,0
hackforla,messaging-project,1,good first issue,Good for newcomers,True,2020-07-10T20:24:15Z,,0
hackforla,messaging-project,1,question,Further information is requested,True,2020-07-10T20:24:15Z,,0
hackforla,calendaring-service-fe,39,null,null,null,2021-07-14T06:13:06Z,2021-07-19T03:11:03Z,0
hackforla,calendaring-service-fe,38,null,null,null,2021-07-10T19:55:40Z,2021-07-12T03:39:47Z,0
hackforla,calendaring-service-fe,37,null,null,null,2021-07-10T19:28:50Z,,0
hackforla,calendaring-service-fe,36,null,null,null,2021-07-03T20:11:26Z,2021-07-04T22:50:56Z,0
hackforla,calendaring-service-fe,35,null,null,null,2021-06-02T21:05:32Z,2021-06-15T02:06:30Z,0
hackforla,calendaring-service-fe,34,null,null,null,2021-06-01T02:51:28Z,2021-06-01T02:52:50Z,0
hackforla,calendaring-service-fe,33,null,null,null,2021-05-31T17:59:36Z,2021-05-31T19:40:01Z,0
hackforla,calendaring-service-fe,32,null,null,null,2021-05-29T03:03:26Z,2021-06-01T02:45:17Z,0
hackforla,calendaring-service-fe,31,null,null,null,2021-05-29T02:25:29Z,2021-05-29T02:27:43Z,0
hackforla,calendaring-service-fe,30,null,null,null,2021-05-22T19:10:52Z,2021-05-26T01:01:17Z,0
hackforla,calendaring-service-fe,29,null,null,null,2021-05-18T02:40:34Z,2021-05-18T19:14:53Z,0
hackforla,calendaring-service-fe,28,null,null,null,2021-05-09T17:22:25Z,2021-05-17T14:10:54Z,0
hackforla,calendaring-service-fe,27,null,null,null,2021-05-08T05:13:26Z,2021-05-14T21:31:23Z,0
hackforla,calendaring-service-fe,26,null,null,null,2021-05-07T19:53:22Z,2021-05-10T03:51:57Z,0
hackforla,calendaring-service-fe,25,null,null,null,2021-05-03T04:29:38Z,2021-05-04T23:14:53Z,0
hackforla,calendaring-service-fe,24,null,null,null,2021-04-29T01:17:17Z,2021-05-03T04:02:35Z,0
hackforla,calendaring-service-fe,23,null,null,null,2021-04-27T22:22:19Z,2021-04-29T18:43:23Z,0
hackforla,calendaring-service-fe,22,null,null,null,2021-04-27T22:07:07Z,2021-04-30T05:17:29Z,0
hackforla,calendaring-service-fe,21,null,null,null,2021-04-26T22:55:33Z,2021-04-27T19:46:46Z,0
hackforla,calendaring-service-fe,20,null,null,null,2021-04-10T23:43:39Z,2021-04-15T02:28:00Z,0
hackforla,calendaring-service-fe,19,null,null,null,2021-04-09T00:14:02Z,2021-04-10T23:18:54Z,0
hackforla,calendaring-service-fe,18,null,null,null,2021-03-01T02:17:34Z,2021-03-22T02:55:26Z,0
hackforla,calendaring-service-fe,17,null,null,null,2021-02-28T01:14:53Z,2021-02-28T02:13:34Z,0
hackforla,calendaring-service-fe,16,null,null,null,2021-02-27T01:28:43Z,2021-03-01T02:15:53Z,0
hackforla,calendaring-service-fe,15,null,null,null,2021-02-21T20:50:59Z,2021-02-27T01:26:51Z,0
hackforla,calendaring-service-fe,14,null,null,null,2021-02-21T00:50:04Z,2021-02-28T02:11:49Z,0
hackforla,calendaring-service-fe,13,null,null,null,2021-02-14T04:26:45Z,2021-02-16T20:34:39Z,0
hackforla,calendaring-service-fe,12,null,null,null,2021-02-14T03:13:07Z,2021-02-14T04:26:00Z,0
hackforla,calendaring-service-fe,11,null,null,null,2021-02-14T03:08:38Z,2021-02-14T03:11:13Z,0
hackforla,calendaring-service-fe,10,null,null,null,2021-02-05T02:52:52Z,2021-02-16T20:34:40Z,0
hackforla,calendaring-service-fe,9,null,null,null,2021-01-30T01:57:57Z,2021-01-31T23:49:59Z,0
hackforla,calendaring-service-fe,8,null,null,null,2021-01-30T01:39:26Z,2021-01-30T01:56:39Z,0
hackforla,calendaring-service-fe,7,null,null,null,2021-01-26T22:58:02Z,2021-01-31T23:50:00Z,0
hackforla,calendaring-service-fe,6,null,null,null,2021-01-26T21:38:38Z,2021-01-26T22:56:30Z,0
hackforla,calendaring-service-fe,5,null,null,null,2021-01-22T21:26:17Z,2021-01-25T21:32:56Z,0
hackforla,calendaring-service-fe,4,null,null,null,2020-11-23T05:13:49Z,2020-11-23T05:13:58Z,0
hackforla,calendaring-service-fe,3,null,null,null,2020-08-10T02:54:34Z,2021-01-22T21:20:45Z,0
hackforla,calendaring-service-fe,2,null,null,null,2020-08-08T16:29:25Z,2020-08-08T17:20:21Z,0
hackforla,calendaring-service-fe,1,null,null,null,2020-07-24T02:32:08Z,2020-08-10T02:54:48Z,0
hackforla,ballotnav,495,role: UI/UX,Tasks for user experience designers and front-end designers,False,2022-06-20T22:34:54Z,,1
hackforla,ballotnav,495,research,Tasks for researchers,False,2022-06-20T22:34:54Z,,1
hackforla,ballotnav,495,role: user research,,False,2022-06-20T22:34:54Z,,1
hackforla,ballotnav,494,Documentation,documentation creation,False,2022-06-20T21:44:43Z,,1
hackforla,ballotnav,494,role: UI/UX,Tasks for user experience designers and front-end designers,False,2022-06-20T21:44:43Z,,1
hackforla,ballotnav,494,research,Tasks for researchers,False,2022-06-20T21:44:43Z,,1
hackforla,ballotnav,494,role: user research,,False,2022-06-20T21:44:43Z,,1
hackforla,ballotnav,493,Documentation,documentation creation,False,2022-06-08T05:29:38Z,2022-06-16T04:29:42Z,0
hackforla,ballotnav,493,product management,Tasks for product management team,False,2022-06-08T05:29:38Z,2022-06-16T04:29:42Z,0
hackforla,ballotnav,493,role: product,product management,False,2022-06-08T05:29:38Z,2022-06-16T04:29:42Z,0
hackforla,ballotnav,492,Documentation,documentation creation,False,2022-06-08T05:10:32Z,,1
hackforla,ballotnav,492,product management,Tasks for product management team,False,2022-06-08T05:10:32Z,,1
hackforla,ballotnav,492,Collaborative Work,Work to be completed during meeting times,False,2022-06-08T05:10:32Z,,1
hackforla,ballotnav,492,role: product,product management,False,2022-06-08T05:10:32Z,,1
hackforla,ballotnav,491,null,null,null,2022-05-31T21:57:51Z,,2
hackforla,ballotnav,490,product management,Tasks for product management team,False,2022-05-25T03:34:26Z,2022-06-16T04:36:53Z,0
hackforla,ballotnav,489,product management,Tasks for product management team,False,2022-04-19T08:54:16Z,,0
hackforla,ballotnav,489,research,Tasks for researchers,False,2022-04-19T08:54:16Z,,0
hackforla,ballotnav,489,role: product,product management,False,2022-04-19T08:54:16Z,,0
hackforla,ballotnav,489,role: user research,,False,2022-04-19T08:54:16Z,,0
hackforla,ballotnav,488,product management,Tasks for product management team,False,2022-04-05T04:45:04Z,,2
hackforla,ballotnav,488,role: UI/UX,Tasks for user experience designers and front-end designers,False,2022-04-05T04:45:04Z,,2
hackforla,ballotnav,488,research,Tasks for researchers,False,2022-04-05T04:45:04Z,,2
hackforla,ballotnav,488,role: product,product management,False,2022-04-05T04:45:04Z,,2
hackforla,ballotnav,487,product management,Tasks for product management team,False,2022-04-05T04:34:19Z,2022-05-09T21:39:14Z,0
hackforla,ballotnav,487,role: UI/UX,Tasks for user experience designers and front-end designers,False,2022-04-05T04:34:19Z,2022-05-09T21:39:14Z,0
hackforla,ballotnav,487,research,Tasks for researchers,False,2022-04-05T04:34:19Z,2022-05-09T21:39:14Z,0
hackforla,ballotnav,487,role: product,product management,False,2022-04-05T04:34:19Z,2022-05-09T21:39:14Z,0
hackforla,ballotnav,486,role: UI/UX,Tasks for user experience designers and front-end designers,False,2022-04-04T23:23:38Z,2022-05-03T00:22:32Z,0
hackforla,ballotnav,486,research,Tasks for researchers,False,2022-04-04T23:23:38Z,2022-05-03T00:22:32Z,0
hackforla,ballotnav,485,product management,Tasks for product management team,False,2022-04-04T22:19:47Z,,0
hackforla,ballotnav,485,role: UI/UX,Tasks for user experience designers and front-end designers,False,2022-04-04T22:19:47Z,,0
hackforla,ballotnav,485,role: product,product management,False,2022-04-04T22:19:47Z,,0
hackforla,ballotnav,484,product management,Tasks for product management team,False,2022-04-02T00:16:45Z,2022-04-05T22:57:48Z,0
hackforla,ballotnav,483,product management,Tasks for product management team,False,2022-03-29T03:27:11Z,,1
hackforla,ballotnav,483,role: product,product management,False,2022-03-29T03:27:11Z,,1
hackforla,ballotnav,482,product management,Tasks for product management team,False,2022-03-20T00:35:28Z,2022-06-16T07:11:54Z,0
hackforla,ballotnav,482,role: back end/devOps,Tasks for back-end developers,False,2022-03-20T00:35:28Z,2022-06-16T07:11:54Z,0
hackforla,ballotnav,482,Discussion,Starting point for gathering further information and/or feedback,False,2022-03-20T00:35:28Z,2022-06-16T07:11:54Z,0
hackforla,ballotnav,482,Collaborative Work,Work to be completed during meeting times,False,2022-03-20T00:35:28Z,2022-06-16T07:11:54Z,0
